Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1557343475.272683,1006674,0,0
1,NewOrder,1557343475.273753,1008007,1,0
1,NewOrder,1557343475.279402,1004510,0,0
1,NewOrder,1557343475.281533,1005203,1,0
1,NewOrder,1557343475.283693,1006377,0,0
4,Delivery,1557343475.287162,1010195,1,0
1,NewOrder,1557343475.290418,1009079,0,0
1,NewOrder,1557343475.297408,1008197,1,0
2,Payment,1557343475.299542,1003777,0,0
2,Payment,1557343475.304308,1003297,0,0
2,Payment,1557343475.306470,1003121,1,0
2,Payment,1557343475.307561,1004348,0,0
2,Payment,1557343475.309794,1004204,1,0
1,NewOrder,1557343475.312292,1006801,0,0
2,Payment,1557343475.313463,1003735,1,0
2,Payment,1557343475.317757,1003126,1,0
2,Payment,1557343475.319898,1002664,0,0
2,Payment,1557343475.320977,1003631,1,0
1,NewOrder,1557343475.323130,1023221,0,0
2,Payment,1557343475.325389,1001971,1,0
1,NewOrder,1557343475.327536,1032430,1,0
2,Payment,1557343475.346496,1028821,0,0
1,NewOrder,1557343475.360811,1029599,1,0
1,NewOrder,1557343475.375657,1030399,0,0
2,Payment,1557343475.389730,1027383,1,0
1,NewOrder,1557343475.405882,1021938,0,0
3,OrderStatus,1557343475.417862,1000122,1,0
1,NewOrder,1557343475.418947,1022188,1,0
2,Payment,1557343475.428335,1040919,0,0
1,NewOrder,1557343475.441403,1041678,1,0
4,Delivery,1557343475.469842,1027419,0,0
5,StockLevel,1557343475.482528,1002732,1,0
2,Payment,1557343475.484786,1026799,1,0
2,Payment,1557343475.496627,1028857,0,0
2,Payment,1557343475.511807,1028399,1,0
2,Payment,1557343475.524901,1027571,0,0
2,Payment,1557343475.540088,1028961,1,0
1,NewOrder,1557343475.552693,1030365,0,0
1,NewOrder,1557343475.569848,1026173,1,0
2,Payment,1557343475.583851,1023548,0,0
1,NewOrder,1557343475.596683,1023112,1,0
2,Payment,1557343475.607654,1019044,0,0
2,Payment,1557343475.618963,1010593,1,0
2,Payment,1557343475.626397,1005366,0,0
1,NewOrder,1557343475.629725,1006462,1,0
1,NewOrder,1557343475.631968,1008798,0,0
1,NewOrder,1557343475.636735,1008054,1,0
1,NewOrder,1557343475.640331,1007318,0,0
1,NewOrder,1557343475.644385,1009222,1,0
2,Payment,1557343475.647862,1003190,0,0
1,NewOrder,1557343475.651525,1007565,0,0
1,NewOrder,1557343475.653915,1007424,1,0
2,Payment,1557343475.659139,1004800,0,0
1,NewOrder,1557343475.661383,1006534,1,0
1,NewOrder,1557343475.663531,1010564,0,0
2,Payment,1557343475.667063,1004679,1,0
1,NewOrder,1557343475.671664,1007454,1,0
1,NewOrder,1557343475.674137,1008292,0,0
1,NewOrder,1557343475.679915,1005609,1,0
4,Delivery,1557343475.682419,1011764,0,0
1,NewOrder,1557343475.685746,1005814,1,0
2,Payment,1557343475.691526,1004675,1,0
2,Payment,1557343475.693656,1004448,0,0
2,Payment,1557343475.696073,1004277,1,0
2,Payment,1557343475.698240,1004116,0,0
2,Payment,1557343475.699327,1004791,1,0
5,StockLevel,1557343475.702584,1001364,0,0
1,NewOrder,1557343475.704971,1005498,0,0
2,Payment,1557343475.704971,1002208,1,0
1,NewOrder,1557343475.707268,1005092,1,0
2,Payment,1557343475.710512,1003888,0,0
1,NewOrder,1557343475.712666,1003784,1,0
1,NewOrder,1557343475.715093,1006151,0,0
2,Payment,1557343475.716389,1002987,1,0
2,Payment,1557343475.719579,1003382,1,0
3,OrderStatus,1557343475.720642,1001306,0,0
1,NewOrder,1557343475.721709,1008889,0,0
2,Payment,1557343475.723248,1002871,1,0
4,Delivery,1557343475.725551,1010774,1,0
2,Payment,1557343475.729845,1003809,0,0
2,Payment,1557343475.734126,1004273,0,0
2,Payment,1557343475.736326,1003851,1,0
4,Delivery,1557343475.738465,1014786,0,0
5,StockLevel,1557343475.740871,1001061,1,0
1,NewOrder,1557343475.741942,1005899,1,0
2,Payment,1557343475.747279,1003880,1,0
1,NewOrder,1557343475.750766,1006000,1,0
4,Delivery,1557343475.753156,1013430,0,0
1,NewOrder,1557343475.756350,1008043,1,0
1,NewOrder,1557343475.765006,1003612,1,0
2,Payment,1557343475.767414,1003314,0,0
2,Payment,1557343475.769764,1002745,1,0
1,NewOrder,1557343475.769765,1008339,0,0
2,Payment,1557343475.772966,1002296,1,0
1,NewOrder,1557343475.775353,1007912,1,0
1,NewOrder,1557343475.778544,1006678,0,0
1,NewOrder,1557343475.782966,1008315,1,0
2,Payment,1557343475.785576,1003013,0,0
2,Payment,1557343475.788791,1004321,0,0
1,NewOrder,1557343475.790919,1007591,1,0
5,StockLevel,1557343475.793325,1001526,0,0
4,Delivery,1557343475.795475,1011386,0,0
1,NewOrder,1557343475.798681,1006138,1,0
1,NewOrder,1557343475.805338,1011773,1,0
5,StockLevel,1557343475.807466,1001418,0,0
1,NewOrder,1557343475.808539,1006451,0,0
1,NewOrder,1557343475.815215,1007584,0,0
1,NewOrder,1557343475.817338,1009816,1,0
1,NewOrder,1557343475.822685,1007033,0,0
1,NewOrder,1557343475.826963,1009033,1,0
1,NewOrder,1557343475.830428,1005824,0,0
2,Payment,1557343475.835787,1003432,1,0
1,NewOrder,1557343475.835787,1007968,0,0
1,NewOrder,1557343475.839434,1008452,1,0
2,Payment,1557343475.843716,1004177,0,0
1,NewOrder,1557343475.848530,1008557,1,0
5,StockLevel,1557343475.848531,1003255,0,0
2,Payment,1557343475.851765,1003464,0,0
1,NewOrder,1557343475.856513,1005267,0,0
1,NewOrder,1557343475.856514,1009949,1,0
2,Payment,1557343475.861906,1002620,0,0
1,NewOrder,1557343475.865398,1006088,0,0
2,Payment,1557343475.866470,1003007,1,0
1,NewOrder,1557343475.869677,1004356,1,0
2,Payment,1557343475.872096,1004235,0,0
1,NewOrder,1557343475.874479,1007884,1,0
3,OrderStatus,1557343475.876603,1000743,0,0
1,NewOrder,1557343475.877670,1007734,0,0
2,Payment,1557343475.882237,1004962,1,0
2,Payment,1557343475.885977,1003394,0,0
1,NewOrder,1557343475.887045,1010062,1,0
1,NewOrder,1557343475.889458,1005757,0,0
1,NewOrder,1557343475.894947,1007538,0,0
2,Payment,1557343475.897090,1002819,1,0
1,NewOrder,1557343475.899516,1007902,1,0
2,Payment,1557343475.902793,1002690,0,0
1,NewOrder,1557343475.904928,1005153,0,0
5,StockLevel,1557343475.907243,1003468,1,0
1,NewOrder,1557343475.910434,1004803,0,0
3,OrderStatus,1557343475.911499,1000227,1,0
1,NewOrder,1557343475.912563,1007926,1,0
2,Payment,1557343475.916010,1002654,0,0
1,NewOrder,1557343475.919207,1006568,0,0
2,Payment,1557343475.920277,1002978,1,0
2,Payment,1557343475.923478,1004065,1,0
1,NewOrder,1557343475.925894,1005776,0,0
1,NewOrder,1557343475.926954,1007233,1,0
1,NewOrder,1557343475.932336,1008227,0,0
3,OrderStatus,1557343475.934722,1000006,1,0
2,Payment,1557343475.934722,1003094,1,0
1,NewOrder,1557343475.937928,1006090,1,0
1,NewOrder,1557343475.941131,1004975,0,0
2,Payment,1557343475.944607,1003285,1,0
1,NewOrder,1557343475.945674,1008442,0,0
2,Payment,1557343475.947796,1004017,1,0
1,NewOrder,1557343475.952100,1006031,1,0
1,NewOrder,1557343475.954296,1006451,0,0
1,NewOrder,1557343475.957498,1006062,1,0
3,OrderStatus,1557343475.959895,1001394,0,0
1,NewOrder,1557343475.960969,1007438,0,0
2,Payment,1557343475.963109,1003421,1,0
1,NewOrder,1557343475.967442,1005174,1,0
5,StockLevel,1557343475.968512,1001749,0,0
1,NewOrder,1557343475.969853,1006113,0,0
1,NewOrder,1557343475.972014,1006619,1,0
1,NewOrder,1557343475.975878,1004960,0,0
2,Payment,1557343475.978524,1004482,1,0
5,StockLevel,1557343475.980812,1002231,0,0
1,NewOrder,1557343475.982948,1006627,1,0
1,NewOrder,1557343475.982948,1008780,0,0
2,Payment,1557343475.989651,1003909,1,0
2,Payment,1557343475.991788,1003587,0,0
2,Payment,1557343475.994005,1003129,1,0
2,Payment,1557343475.996147,1002710,0,0
2,Payment,1557343475.997492,1003441,1,0
1,NewOrder,1557343475.999638,1006346,0,0
2,Payment,1557343476.001783,1002133,1,0
1,NewOrder,1557343476.003912,1007543,1,0
3,OrderStatus,1557343476.006321,1000275,0,0
1,NewOrder,1557343476.006321,1007005,0,0
1,NewOrder,1557343476.011880,1004457,1,0
1,NewOrder,1557343476.014096,1007614,0,0
1,NewOrder,1557343476.016223,1007862,1,0
5,StockLevel,1557343476.021566,1002015,0,0
1,NewOrder,1557343476.022917,1006321,0,0
1,NewOrder,1557343476.023983,1007337,1,0
2,Payment,1557343476.029306,1003948,0,0
1,NewOrder,1557343476.031691,1007483,1,0
2,Payment,1557343476.032767,1003988,0,0
3,OrderStatus,1557343476.037028,1000478,0,0
1,NewOrder,1557343476.037028,1009166,0,0
2,Payment,1557343476.039165,1003625,1,0
1,NewOrder,1557343476.042504,1006117,1,0
2,Payment,1557343476.045705,1005031,0,0
1,NewOrder,1557343476.049165,1004550,1,0
2,Payment,1557343476.050237,1005784,0,0
2,Payment,1557343476.054539,1003337,1,0
5,StockLevel,1557343476.057150,1001089,0,0
1,NewOrder,1557343476.057152,1006874,1,0
2,Payment,1557343476.058225,1004068,0,0
1,NewOrder,1557343476.062516,1006811,0,0
2,Payment,1557343476.064656,1002749,1,0
2,Payment,1557343476.068111,1002992,1,0
2,Payment,1557343476.069182,1004003,0,0
1,NewOrder,1557343476.071325,1006969,1,0
2,Payment,1557343476.073480,1002795,0,0
2,Payment,1557343476.075783,1004521,0,0
2,Payment,1557343476.077915,1004087,1,0
1,NewOrder,1557343476.080289,1008364,0,0
2,Payment,1557343476.081573,1004225,1,0
2,Payment,1557343476.085836,1004597,1,0
1,NewOrder,1557343476.089029,1004172,0,0
3,OrderStatus,1557343476.091432,999891,1,0
2,Payment,1557343476.091434,1003763,1,0
2,Payment,1557343476.092508,1004663,0,0
1,NewOrder,1557343476.095745,1005670,1,0
1,NewOrder,1557343476.097896,1005764,0,0
2,Payment,1557343476.101842,1003685,1,0
2,Payment,1557343476.104122,1003693,0,0
2,Payment,1557343476.106246,1003474,1,0
2,Payment,1557343476.108374,1003431,0,0
1,NewOrder,1557343476.109700,1005532,1,0
3,OrderStatus,1557343476.111833,1000599,0,0
5,StockLevel,1557343476.112902,1001498,0,0
1,NewOrder,1557343476.113971,1006472,0,0
2,Payment,1557343476.115037,1003179,1,0
4,Delivery,1557343476.118712,1012311,1,0
2,Payment,1557343476.120919,1003169,0,0
2,Payment,1557343476.124313,1002863,0,0
1,NewOrder,1557343476.127791,1008167,0,0
2,Payment,1557343476.131021,1002828,1,0
1,NewOrder,1557343476.133163,1007464,1,0
1,NewOrder,1557343476.135428,1008190,0,0
1,NewOrder,1557343476.139733,1009598,1,0
2,Payment,1557343476.144733,1002633,0,0
1,NewOrder,1557343476.148125,1003804,0,0
1,NewOrder,1557343476.150264,1006953,1,0
2,Payment,1557343476.152639,1002661,0,0
1,NewOrder,1557343476.155840,1005531,0,0
1,NewOrder,1557343476.158002,1006945,1,0
1,NewOrder,1557343476.161476,1005346,0,0
5,StockLevel,1557343476.164934,1002531,1,0
2,Payment,1557343476.165999,1004186,0,0
1,NewOrder,1557343476.168126,1007315,1,0
2,Payment,1557343476.169627,1003795,0,0
2,Payment,1557343476.172827,1004423,0,0
1,NewOrder,1557343476.176024,1006074,1,0
2,Payment,1557343476.177084,1003253,0,0
2,Payment,1557343476.180672,1003206,0,0
5,StockLevel,1557343476.182794,1001324,1,0
2,Payment,1557343476.183864,1003056,0,0
2,Payment,1557343476.183864,1005033,1,0
1,NewOrder,1557343476.187069,1006896,0,0
2,Payment,1557343476.189359,1002374,1,0
4,Delivery,1557343476.191496,1012094,1,0
2,Payment,1557343476.193634,1003643,0,0
1,NewOrder,1557343476.197093,1008374,0,0
2,Payment,1557343476.203485,1004006,1,0
1,NewOrder,1557343476.205973,1006608,0,0
2,Payment,1557343476.208275,1001956,1,0
2,Payment,1557343476.210408,1004370,1,0
2,Payment,1557343476.212547,1004313,0,0
1,NewOrder,1557343476.214678,1006841,1,0
1,NewOrder,1557343476.216836,1006851,0,0
1,NewOrder,1557343476.221127,1005207,1,0
1,NewOrder,1557343476.223648,1004707,0,0
2,Payment,1557343476.225788,1004505,1,0
1,NewOrder,1557343476.228982,1006250,0,0
1,NewOrder,1557343476.230049,1007081,1,0
5,StockLevel,1557343476.235668,1000918,0,0
1,NewOrder,1557343476.236751,1007295,0,0
1,NewOrder,1557343476.237826,1004371,1,0
2,Payment,1557343476.242321,1004195,1,0
2,Payment,1557343476.244613,1003741,0,0
2,Payment,1557343476.246784,1003616,1,0
1,NewOrder,1557343476.248945,1003779,0,0
2,Payment,1557343476.251089,1003602,1,0
5,StockLevel,1557343476.253387,1001267,0,0
2,Payment,1557343476.254736,1003074,0,0
1,NewOrder,1557343476.254736,1001980,1,0
2,Payment,1557343476.255822,1003995,1,0
2,Payment,1557343476.257962,1003639,0,0
2,Payment,1557343476.260107,1003212,1,0
5,StockLevel,1557343476.262246,1000830,0,0
3,OrderStatus,1557343476.263542,1000393,0,0
1,NewOrder,1557343476.263542,1006176,1,0
1,NewOrder,1557343476.264630,1007160,0,0
1,NewOrder,1557343476.268920,1008301,1,0
1,NewOrder,1557343476.271083,1008563,0,0
2,Payment,1557343476.277563,1004134,1,0
1,NewOrder,1557343476.279743,1007160,0,0
1,NewOrder,1557343476.282120,1006639,1,0
2,Payment,1557343476.286554,1004048,0,0
2,Payment,1557343476.288700,1003787,1,0
2,Payment,1557343476.291089,1003299,0,0
1,NewOrder,1557343476.292161,1008108,1,0
1,NewOrder,1557343476.294299,1008163,0,0
1,NewOrder,1557343476.299904,1005260,1,0
2,Payment,1557343476.302043,1005268,0,0
2,Payment,1557343476.305555,1003563,1,0
1,NewOrder,1557343476.306649,1005180,0,0
1,NewOrder,1557343476.309028,1005581,1,0
1,NewOrder,1557343476.312224,1006633,0,0
5,StockLevel,1557343476.314365,1002690,1,0
1,NewOrder,1557343476.317871,1005765,1,0
2,Payment,1557343476.318959,1002591,0,0
2,Payment,1557343476.322288,1003449,0,0
1,NewOrder,1557343476.324427,1004091,1,0
1,NewOrder,1557343476.325502,1006382,0,0
3,OrderStatus,1557343476.328717,1000775,1,0
2,Payment,1557343476.329802,1004088,1,0
2,Payment,1557343476.332068,1003483,0,0
1,NewOrder,1557343476.333180,1007016,1,0
1,NewOrder,1557343476.335632,1006970,0,0
1,NewOrder,1557343476.340233,1006894,1,0
2,Payment,1557343476.342938,1002349,0,0
2,Payment,1557343476.345193,1003744,0,0
1,NewOrder,1557343476.346306,1006977,1,0
4,Delivery,1557343476.349132,1012226,0,0
5,StockLevel,1557343476.353794,1001385,1,0
1,NewOrder,1557343476.354912,1008426,1,0
1,NewOrder,1557343476.362135,1003723,0,0
1,NewOrder,1557343476.364620,1004768,1,0
1,NewOrder,1557343476.365748,1008624,0,0
2,Payment,1557343476.369144,1003302,1,0
5,StockLevel,1557343476.372485,1001362,1,0
1,NewOrder,1557343476.373610,1006797,1,0
2,Payment,1557343476.373611,1003894,0,0
2,Payment,1557343476.377178,1005009,0,0
2,Payment,1557343476.380544,1003792,1,0
2,Payment,1557343476.381640,1004903,0,0
2,Payment,1557343476.383822,1004885,1,0
1,NewOrder,1557343476.386327,1007039,0,0
2,Payment,1557343476.388574,1002881,1,0
2,Payment,1557343476.390784,1004714,1,0
2,Payment,1557343476.393258,1004145,0,0
2,Payment,1557343476.395504,1003649,1,0
2,Payment,1557343476.397753,1003542,0,0
1,NewOrder,1557343476.398874,1005782,1,0
1,NewOrder,1557343476.401145,1005388,0,0
1,NewOrder,1557343476.404523,1007253,1,0
1,NewOrder,1557343476.406733,1007072,0,0
